,subclass_scANVI,subclass_conf_scANVI,supertype_scANVI,supertype_conf_scANVI
SM-GE8X7_S114_E1-50,L6 IT Car3,1.0,L6 IT Car3_3,0.9994169473648072
SM-GE8X7_S115_E1-50,L6 IT,0.9998655319213868,L6 IT_2,0.999326229095459
SM-GE8X7_S116_E1-50,L5 IT,0.999763548374176,L5 IT_2,0.9777432680130004
SM-GE8X7_S117_E1-50,L4 IT,0.9944571256637572,L4 IT_1,0.9978572726249696
SM-IUTI5_S438_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9991980195045472
SM-IUTI5_S440_E1-50,Pvalb,0.9999997615814208,Pvalb_2,0.9999889135360718
SM-IUTI5_S441_E1-50,Pvalb,0.9971740245819092,Pvalb_13,0.4420631527900696
SM-IUTI6_S409_E1-50,L4 IT,0.999961256980896,L4 IT_2,0.9999971389770508
SM-IUTI6_S410_E1-50,L4 IT,0.9825777411460876,L4 IT_2,0.9931809306144714
SM-IUTI6_S413_E1-50,Sst,0.9982983469963074,Sst_11,0.9814345836639404
SM-IUTI6_S414_E1-50,Sst,0.9842256307601928,Sst_25,0.9868314266204834
SM-IUTI6_S415_E1-50,Pvalb,0.9995601773262024,Pvalb_15,0.9999785423278807
SM-GE8YB_S028_E1-50,Sst,0.999996781349182,Sst_23,0.9765640497207642
SM-GE8YB_S029_E1-50,Sst,0.9997181296348572,Sst_5,0.506514847278595
SM-GE8YB_S030_E1-50,L4 IT,1.0,L4 IT_2,0.9999921321868896
SM-GE8YB_S031_E1-50,Pvalb,0.9999994039535522,Pvalb_5,0.9317063689231871
SM-GE8YB_S032_E1-50,Sst,0.996147871017456,Sst_25,0.9968563318252563
SM-GE8YB_S033_E1-50,Sst,0.9999977350234984,Sst_25,0.9636459946632384
SM-GE8YI_S079_E1-50,Lamp5,0.9999997615814208,Lamp5_6,0.6030752658843994
SM-GE8YI_S080_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9999946355819702
SM-GE8YI_S081_E1-50,L4 IT,0.9565127491950988,L4 IT_2,0.9999995231628418
SM-GE8YI_S082_E1-50,L2/3 IT,0.584916353225708,L2/3 IT_1,0.9870883226394652
SM-GE8YI_S083_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YI_S084_E1-50,L2/3 IT,0.8071538805961609,L2/3 IT_1,0.9999713897705078
SM-GE8YI_S085_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YI_S086_E1-50,Vip,1.0,Vip_15,1.0
SM-GE8YI_S087_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YI_S088_E1-50,Sncg,0.99981027841568,Sncg_5,0.6527278423309326
SM-GE8YK_S002_E1-50,Lamp5,0.9999998807907104,Lamp5_2,0.9998916387557985
SM-GE8YK_S003_E1-50,Pvalb,0.99997079372406,Pvalb_15,0.9883157014846802
SM-GE8YK_S004_E1-50,L5 IT,1.0,L5 IT_2,1.0
SM-GE8YK_S005_E1-50,L5/6 NP,1.0,L5/6 NP_2,0.9937548637390136
SM-GE8YK_S006_E1-50,Pvalb,1.0,Pvalb_14,0.9999639987945556
SM-GE8YK_S007_E1-50,Vip,1.0,Vip_5,0.9718735814094543
SM-GE8YK_S008_E1-50,Vip,1.0,Vip_5,0.9998961687088012
SM-GE8YK_S009_E1-50,Pax6,0.9999998807907104,Pax6_4,0.962596833705902
SM-GE8YK_S010_E1-50,Pvalb,1.0,Pvalb_15,0.9999997615814208
SM-GE8YK_S011_E1-50,L4 IT,0.9999769926071168,L4 IT_4,0.8518054485321045
SM-GE8YK_S012_E1-50,Pvalb,1.0,Pvalb_15,0.9999997615814208
SM-GE8YK_S028_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YK_S029_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999990463256836
SM-GE8YK_S030_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.999845027923584
SM-GE8YK_S031_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YK_S032_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9999892711639404
SM-GE8YK_S033_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9889082312583924
SM-GE8YK_S034_E1-50,Sncg,0.9999998807907104,Sncg_5,0.9997307658195496
SM-GE8YK_S035_E1-50,Pax6,0.995816171169281,Pax6_1,0.99636971950531
SM-GE8YK_S036_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999996423721312
SM-GE8YK_S037_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.9993844032287598
SM-GE8YK_S038_E1-50,Sncg,0.9999905824661256,Sncg_4,0.9265855550765992
SM-GE8YK_S046_E1-50,Sst,0.8633701801300049,Sst_11,0.9999943971633912
SM-GE8YK_S047_E1-50,L4 IT,0.9999594688415528,L4 IT_3,0.9998526573181152
SM-GE8YK_S048_E1-50,L4 IT,1.0,L4 IT_4,1.0
SM-GE8YK_S049_E1-50,Pvalb,1.0,Pvalb_15,1.0
SM-GE8YK_S050_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YK_S051_E1-50,Pvalb,1.0,Pvalb_15,0.9999980926513672
SM-GE8YK_S052_E1-50,Pvalb,0.9999994039535522,Pvalb_15,0.9999994039535522
SM-GE8YK_S053_E1-50,Sst,0.9939560294151306,Sst_11,0.6499377489089966
SM-GE8YK_S054_E1-50,L4 IT,0.9712089896202089,L4 IT_3,0.9923317432403564
SM-GE8YK_S055_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9829892516136168
SM-GE8YK_S069_E1-50,L4 IT,0.999998927116394,L4 IT_2,0.999984622001648
SM-GE8YK_S070_E1-50,L4 IT,0.9999996423721312,L4 IT_2,0.9999942779541016
SM-GE8YK_S071_E1-50,L4 IT,0.9979239702224731,L4 IT_2,0.9999959468841552
SM-GE8YK_S072_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YK_S073_E1-50,Sst Chodl,0.7154065370559692,Sst Chodl_1,0.559320867061615
SM-GE8YK_S074_E1-50,L2/3 IT,0.9157931804656982,L2/3 IT_1,0.9993712306022644
SM-GE8YK_S078_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YK_S079_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.8809108138084412
SM-GE8YK_S080_E1-50,Sncg,0.9999992847442628,Sncg_4,0.9980453252792358
SM-GE8YK_S081_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999741315841676
SM-GE8YK_S082_E1-50,Pvalb,1.0,Pvalb_2,0.5660387873649597
SM-GE8YK_S085_E1-50,L2/3 IT,0.974682629108429,L2/3 IT_5,0.6852491497993469
SM-GE936_S096_E1-50,L4 IT,0.9999908208847046,L4 IT_2,0.9999946355819702
SM-GE937_S105_E1-50,L2/3 IT,0.9999781847000122,L2/3 IT_1,0.9999655485153198
SM-IUTI6_S397_E1-50,L6 IT Car3,0.520195722579956,L6 IT Car3_2,0.9998180270195008
SM-IUTI6_S398_E1-50,L2/3 IT,1.0,L2/3 IT_5,1.0
SM-IYWKZ_S572_E1-50,Sst,1.0,Sst_3,0.9999420642852784
SM-IYWKZ_S573_E1-50,L4 IT,0.9998633861541748,L4 IT_2,0.9999980926513672
SM-IYWKZ_S574_E1-50,Pvalb,0.9999758005142212,Pvalb_15,0.9999936819076538
SM-IYWKZ_S575_E1-50,Pvalb,0.9996999502182008,Pvalb_15,0.9925487041473388
SM-IYWKZ_S576_E1-50,Pvalb,0.9999991655349731,Pvalb_1,0.7974273562431335
SM-IYWL1_S747_E1-50,Pvalb,0.9999727010726928,Pvalb_6,0.387080043554306
SM-IYWL1_S748_E1-50,Pvalb,1.0,Pvalb_6,0.9144884347915648
SM-IYWL1_S749_E1-50,Sst,0.9997212290763856,Sst_1,0.9959533214569092
SM-IYWL1_S750_E1-50,Sst,0.9999997615814208,Sst_4,0.9997294545173644
SM-IYWL1_S751_E1-50,Pvalb,0.9999991655349731,Pvalb_15,0.999991774559021
SM-IYWL1_S752_E1-50,L4 IT,0.999998927116394,L4 IT_2,0.9999929666519164
SM-IYWL1_S753_E1-50,Sst,1.0,Sst_19,0.999104917049408
SM-IYWL1_S754_E1-50,Sst,0.9999997615814208,Sst_19,0.9305534362792968
SM-IYWL1_S755_E1-50,Lamp5_Lhx6,0.9999951124191284,Lamp5_Lhx6_1,1.0
SM-GE8WI_S142_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.9999996423721312
SM-GE8WI_S143_E1-50,L2/3 IT,1.0,L2/3 IT_12,0.946832239627838
SM-GE8WI_S144_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8WI_S145_E1-50,L2/3 IT,0.959145486354828,L2/3 IT_5,0.9998606443405152
SM-GE8WI_S146_E1-50,L6 IT Car3,1.0,L6 IT Car3_3,0.999997854232788
SM-GE8WI_S147_E1-50,L6 IT Car3,0.9999984502792358,L6 IT Car3_2,0.9996545314788818
SM-GE8WI_S148_E1-50,L4 IT,1.0,L4 IT_1,0.9999983310699464
SM-GE8WI_S149_E1-50,L2/3 IT,0.9999969005584716,L2/3 IT_1,1.0
SM-GE8WI_S150_E1-50,L2/3 IT,0.9999936819076538,L2/3 IT_1,1.0
SM-GE8WI_S151_E1-50,L2/3 IT,0.9193872809410096,L2/3 IT_5,0.9505844116210938
SM-GE8WI_S152_E1-50,L5 IT,0.9981968998908995,L5 IT_6,0.988248348236084
SM-GE8WI_S153_E1-50,L5 IT,1.0,L5 IT_6,0.7802702784538269
SM-GE8WI_S154_E1-50,L5 IT,1.0,L5 IT_3,0.9937269687652588
SM-GE8WI_S155_E1-50,Lamp5_Lhx6,0.9999972581863404,Lamp5_Lhx6_1,1.0
SM-GE8WI_S156_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.999993085861206
SM-GE8WI_S157_E1-50,L2/3 IT,0.9999992847442628,L2/3 IT_5,1.0
SM-GE8WI_S158_E1-50,L5 IT,1.0,L5 IT_2,0.9997710585594176
SM-GE8WI_S159_E1-50,L2/3 IT,0.9999626874923706,L2/3 IT_5,0.9999717473983764
SM-GE8WI_S160_E1-50,L5 IT,0.9999960660934448,L5 IT_2,0.9999969005584716
SM-GE8WI_S161_E1-50,L4 IT,1.0,L4 IT_2,0.9999958276748656
AB-S40310_S274_E1-50,Sst,0.9995574355125428,Sst_23,0.6637786626815796
AB-S40310_S275_E1-50,L4 IT,0.9802026748657228,L4 IT_2,0.9999974966049194
AB-S40310_S679_E1-50,Sst,0.9995808005332948,Sst_23,0.930514931678772
AB-S40310_S680_E1-50,Sst,0.9940062761306764,Sst_11,0.9999762773513794
AB-S40310_S689_E1-50,Sst,0.9999486207962036,Sst_11,0.7171529531478882
AB-S40307_S490_E1-50,L4 IT,0.9999996423721312,L4 IT_4,0.999955415725708
SM-GE93V_S001_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE93V_S002_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE93V_S003_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999992847442628
SM-GE652_S143_E1-50,L2/3 IT,0.9999991655349731,L2/3 IT_6,0.9988405108451844
SM-GE652_S144_E1-50,L4 IT,0.999931573867798,L4 IT_1,0.999997854232788
SM-GE652_S145_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9997790455818176
SM-GE652_S146_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999762773513794
SM-GE652_S147_E1-50,L4 IT,0.972412884235382,L4 IT_1,0.9999982118606568
SM-GE652_S155_E1-50,Pvalb,1.0,Pvalb_15,0.9999525547027588
SM-GE652_S156_E1-50,L5 IT,1.0,L5 IT_2,1.0
SM-GE652_S157_E1-50,L4 IT,0.5858256816864014,L4 IT_2,0.9999942779541016
SM-GE652_S158_E1-50,L2/3 IT,0.9999998807907104,L2/3 IT_13,0.9871015548706056
SM-GE652_S160_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.6653139591217041
SM-GE652_S166_E1-50,L4 IT,0.9999585151672364,L4 IT_1,0.9999982118606568
SM-GE652_S167_E1-50,L4 IT,0.998741090297699,L4 IT_1,0.9999830722808838
SM-GE652_S168_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999998807907104
SM-GE652_S172_E1-50,Sncg,0.9999827146530152,Sncg_8,0.9988194108009338
SM-GE652_S173_E1-50,L4 IT,0.9999994039535522,L4 IT_2,0.9999734163284302
SM-GE652_S174_E1-50,L6 IT,0.9967408776283264,L6 IT_1,0.9999970197677612
SM-GE652_S175_E1-50,Pvalb,0.8703466057777405,Pvalb_7,0.6562767028808594
SM-GE652_S176_E1-50,L4 IT,0.9999312162399292,L4 IT_2,0.9999891519546508
SM-GE652_S177_E1-50,Pvalb,1.0,Pvalb_3,0.996279776096344
SM-GE652_S178_E1-50,Vip,0.71368408203125,Vip_11,0.7784529328346252
SM-GE652_S179_E1-50,Lamp5_Lhx6,0.6509160399436951,Lamp5_Lhx6_1,1.0
SM-GE652_S188_E1-50,Pvalb,1.0,Pvalb_15,1.0
SM-GE652_S189_E1-50,L4 IT,1.0,L4 IT_1,0.9999998807907104
SM-J2NTI_S270_E1-50,Sst,0.7012109756469727,Sst_11,0.5720072984695435
SM-J2NTI_S271_E1-50,L4 IT,0.9991114735603333,L4 IT_2,0.9999210834503174
SM-J2NTI_S272_E1-50,Vip,1.0,Vip_11,0.9993603825569152
SM-GE4SJ_S013_E1-50,Sncg,0.9999889135360718,Sncg_2,0.6016491055488586
SM-GE4SJ_S014_E1-50,Vip,1.0,Vip_9,0.977429747581482
SM-GE4SJ_S015_E1-50,L4 IT,0.994449496269226,L4 IT_4,0.997452676296234
SM-GE4SJ_S016_E1-50,L4 IT,0.9980570673942566,L4 IT_1,0.9991692304611206
SM-GE4SJ_S025_E1-50,Lamp5,0.9999995231628418,Lamp5_2,0.999290943145752
SM-GE4SJ_S026_E1-50,Sncg,0.9999998807907104,Sncg_4,0.9999896287918092
SM-GE4SJ_S027_E1-50,Pax6,0.9999566078186036,Pax6_1,0.941603183746338
SM-GE4SJ_S028_E1-50,Lamp5,0.9999998807907104,Lamp5_2,0.9921395182609558
SM-GE4SJ_S029_E1-50,Lamp5,1.0,Lamp5_5,0.9984063506126404
SM-GE4SJ_S030_E1-50,L4 IT,1.0,L4 IT_2,0.999997615814209
SM-GE4SJ_S031_E1-50,Pax6,0.9999918937683104,Pax6_1,0.9808103442192078
SM-GE4SJ_S032_E1-50,L4 IT,1.0,L4 IT_3,0.7703647017478943
SM-GE4SJ_S033_E1-50,Pvalb,1.0,Pvalb_15,0.9812792539596558
SM-GE4SJ_S034_E1-50,Vip,1.0,Vip_4,0.9999995231628418
SM-GE4SJ_S035_E1-50,Lamp5,0.9999995231628418,Lamp5_5,0.999945878982544
SM-GE4SJ_S036_E1-50,Lamp5,0.9999998807907104,Lamp5_5,0.999220371246338
SM-GE4SJ_S037_E1-50,Sncg,0.9999663829803468,Sncg_2,0.914101779460907
SM-GE4SJ_S038_E1-50,Lamp5,1.0,Lamp5_5,0.999922513961792
SM-GE4SJ_S039_E1-50,Pvalb,0.9999991655349731,Pvalb_15,0.9998175501823424
SM-GE4SJ_S040_E1-50,L4 IT,1.0,L4 IT_1,0.9999911785125732
SM-GE4SJ_S041_E1-50,Lamp5,1.0,Lamp5_5,0.9999486207962036
SM-GE4SJ_S042_E1-50,Lamp5,1.0,Lamp5_5,0.9999817609786988
SM-GE4SJ_S043_E1-50,L4 IT,1.0,L4 IT_2,0.7178460955619812
SM-GE4SJ_S044_E1-50,L5 IT,0.999932050704956,L5 IT_6,0.8598037362098694
SM-GE4SJ_S045_E1-50,Vip,1.0,Vip_4,1.0
SM-GE4SJ_S046_E1-50,Pvalb,1.0,Pvalb_1,0.9999998807907104
SM-GE4SJ_S047_E1-50,L2/3 IT,0.9999995231628418,L2/3 IT_1,0.6960819959640503
SM-GE4SJ_S048_E1-50,L2/3 IT,0.999744951725006,L2/3 IT_1,0.9999947547912598
SM-GE4SJ_S049_E1-50,L4 IT,0.999984622001648,L4 IT_2,0.9959462285041808
SM-GE4SJ_S050_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9945132732391356
SM-GE4SJ_S051_E1-50,L4 IT,0.999923586845398,L4 IT_2,0.841853141784668
SM-GE4SJ_S052_E1-50,Vip,1.0,Vip_15,0.9999995231628418
SM-GE4SJ_S053_E1-50,L2/3 IT,0.9999817609786988,L2/3 IT_1,1.0
SM-GE4SJ_S054_E1-50,Sncg,0.9988872408866882,Sncg_3,0.9924811124801636
SM-GE4SJ_S055_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.998110055923462
SM-GE4SJ_S056_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.8692967891693115
SM-GE4SJ_S057_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9995259046554564
SM-GE4SJ_S058_E1-50,L4 IT,0.9999985694885254,L4 IT_2,0.999982476234436
SM-GE4SJ_S059_E1-50,Sst,0.9958695769309998,Sst_9,0.9993351101875304
SM-J39V5_S204_E1-50,L2/3 IT,0.9999607801437378,L2/3 IT_10,0.9762632250785828
SM-IYWL1_S684_E1-50,Pvalb,1.0,Pvalb_15,0.9860777854919434
SM-IYWL1_S685_E1-50,Sst,0.9954496026039124,Sst_11,0.938306987285614
SM-IYWL1_S686_E1-50,Pvalb,0.9999954700469972,Pvalb_15,0.999968409538269
SM-IYWL1_S687_E1-50,Sst,0.9999997615814208,Sst_25,0.9682185649871826
SM-IYWL1_S688_E1-50,Pvalb,0.9999998807907104,Pvalb_15,0.9999998807907104
SM-IYWL1_S689_E1-50,Pvalb,0.9617984294891356,Pvalb_15,0.9607511162757874
SM-IYWL1_S690_E1-50,Pvalb,1.0,Pvalb_2,0.999585211277008
SM-IYWL1_S746_E1-50,L4 IT,0.9864873290061952,L4 IT_2,0.9999992847442628
SM-GE4S1_S122_E1-50,L5 IT,0.997140645980835,L5 IT_6,0.9275068044662476
SM-GE4S1_S123_E1-50,L5 IT,1.0,L5 IT_7,0.6352779865264893
SM-GE4S1_S124_E1-50,L5 IT,0.999817192554474,L5 IT_2,1.0
SM-GE4S1_S125_E1-50,L2/3 IT,0.9909172654151917,L2/3 IT_5,0.9999998807907104
SM-GE4S1_S126_E1-50,L2/3 IT,0.9999836683273317,L2/3 IT_1,0.9864522218704224
SM-GE4S1_S127_E1-50,Sncg,0.9972299933433532,Sncg_5,0.983142912387848
AB-S40305_S679_E1-50,L2/3 IT,0.674087643623352,L2/3 IT_1,0.9992882609367372
SM-J2NTI_S235_E1-50,L4 IT,0.9912809729576112,L4 IT_1,0.9999896287918092
SM-J2NTR_S228_E1-50,L5 IT,1.0,L5 IT_7,0.9999979734420776
SM-J2NTR_S229_E1-50,Pvalb,0.9999997615814208,Pvalb_12,0.8566314578056335
SM-J2NTR_S230_E1-50,L4 IT,0.9773046970367432,L4 IT_1,0.9999996423721312
SM-J2NTR_S231_E1-50,L4 IT,0.9986586570739746,L4 IT_1,0.9999996423721312
SM-J2NTR_S232_E1-50,L4 IT,1.0,L4 IT_2,0.9999984502792358
SM-J2NTR_S233_E1-50,Pvalb,0.9999997615814208,Pvalb_15,1.0
SM-J2NTR_S234_E1-50,L5 IT,0.9999990463256836,L5 IT_2,0.6198461651802063
SM-J2NTR_S235_E1-50,L4 IT,0.9998981952667236,L4 IT_1,1.0
SM-J2NTR_S236_E1-50,L2/3 IT,0.9891403913497924,L2/3 IT_5,0.6188378930091858
SM-J2NTR_S237_E1-50,Sst,1.0,Sst_3,0.999934196472168
SM-J2NTR_S238_E1-50,L4 IT,0.999997854232788,L4 IT_2,0.7022303938865662
SM-J2NTR_S259_E1-50,Pvalb,0.9999998807907104,Pvalb_15,0.7480171918869019
SM-J2NTR_S260_E1-50,Vip,0.7215942144393921,Vip_19,0.9999434947967528
SM-J2NTR_S261_E1-50,L5 IT,1.0,L5 IT_2,1.0
SM-J2NTR_S262_E1-50,Sst,0.9416733384132384,Sst_23,0.6987046003341675
SM-J2NTR_S263_E1-50,Sst,0.9929015040397644,Sst_11,0.9857995510101318
SM-J2NTR_S264_E1-50,Vip,0.9999994039535522,Vip_4,0.9999399185180664
SM-J2NTR_S273_E1-50,L5/6 NP,0.9999997615814208,L5/6 NP_1,0.9977810978889464
SM-J2NTR_S282_E1-50,L4 IT,0.9976886510849,L4 IT_2,0.9999732971191406
SM-J2NTR_S283_E1-50,L4 IT,0.9999898672103882,L4 IT_1,1.0
SM-J2NTR_S284_E1-50,L4 IT,0.9999910593032836,L4 IT_2,0.9999873638153076
SM-J2NTR_S285_E1-50,Pvalb,0.8734209537506104,Pvalb_5,0.9491596221923828
SM-J39U8_S673_E1-50,L6 IT,0.6017299890518188,L6 IT_2,0.9992377758026124
SM-J39U8_S674_E1-50,L2/3 IT,0.9999371767044068,L2/3 IT_1,0.9995755553245544
SM-J39U8_S675_E1-50,L5 IT,0.9423012733459472,L5 IT_7,0.9999080896377563
SM-J39U8_S676_E1-50,L6 CT,0.9999992847442628,L6 CT_2,0.989948034286499
SM-J2NSZ_S482_E1-50,L5 IT,1.0,L5 IT_3,0.911235511302948
SM-J2NSZ_S483_E1-50,L4 IT,0.996418595314026,L4 IT_1,0.9797672033309937
SM-J2NSZ_S484_E1-50,L4 IT,0.7144262194633484,L4 IT_2,0.999731719493866
SM-J2NSZ_S485_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999998807907104
SM-J2NSZ_S486_E1-50,L4 IT,0.9999799728393556,L4 IT_2,0.9999971389770508
SM-J2NSZ_S487_E1-50,L4 IT,0.9997320771217346,L4 IT_2,0.99996018409729
SM-GE5PA_S123_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.8787835836410522
SM-GE5PA_S124_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999997615814208
SM-GE5PA_S125_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE5PA_S126_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9997413754463196
SM-GE5PA_S127_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.99987530708313
SM-GE5PA_S128_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE5PA_S129_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.999936580657959
SM-GE5PA_S136_E1-50,Sncg,0.950184404850006,Sncg_6,0.7048382759094238
SM-GE5PA_S137_E1-50,L4 IT,1.0,L4 IT_4,0.9999997615814208
SM-GE5PA_S138_E1-50,L6 IT,0.9988155364990234,L6 IT_1,0.9998117089271544
SM-GE5PA_S139_E1-50,L4 IT,0.8003362417221069,L4 IT_1,0.9999990463256836
SM-GE5PA_S140_E1-50,L5 IT,1.0,L5 IT_5,0.9962284564971924
SM-GE5PA_S141_E1-50,L5 IT,0.8859134316444397,L5 IT_3,0.9798532724380492
SM-GE5PA_S146_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9998379945755004
SM-GE5PA_S147_E1-50,Pvalb,0.9999332427978516,Pvalb_15,0.9997013211250304
SM-GE5PA_S148_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE5PA_S149_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE5PA_S150_E1-50,Vip,1.0,Vip_4,0.41269651055336
SM-GE5PA_S151_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE5PA_S157_E1-50,Pvalb,1.0,Pvalb_5,0.975818932056427
SM-GE5PA_S158_E1-50,L2/3 IT,0.9999998807907104,L2/3 IT_1,1.0
SM-GE5PA_S159_E1-50,L4 IT,0.9991243481636048,L4 IT_2,0.9990467429161072
SM-GE5PA_S160_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999998807907104
SM-GE5PA_S161_E1-50,L2/3 IT,0.9986740350723268,L2/3 IT_1,0.535347044467926
SM-GE5PA_S163_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999995231628418
SM-J2NTQ_S011_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999994039535522
SM-J2NTQ_S012_E1-50,L4 IT,0.9994739890098572,L4 IT_2,0.9999980926513672
SM-J2NTQ_S013_E1-50,L4 IT,0.9995898604393004,L4 IT_1,1.0
SM-J2NTQ_S014_E1-50,Vip,0.9829025268554688,Vip_15,0.9999310970306396
SM-J2NTQ_S015_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999253749847412
SM-J2NTQ_S016_E1-50,L4 IT,0.9999992847442628,L4 IT_2,0.9998270869255066
SM-J2NTQ_S017_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999997615814208
SM-J2NTQ_S018_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-J2NTQ_S019_E1-50,Sncg,0.9999881982803344,Sncg_4,0.6538729071617126
SM-J2NTQ_S020_E1-50,Sncg,0.9999138116836548,Sncg_4,0.4222808480262756
SM-J2NTQ_S021_E1-50,Lamp5,0.9973800778388976,Lamp5_5,0.9973655343055724
SM-J2NT8_S594_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9999983310699464
SM-J2NT8_S595_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9999995231628418
SM-J2NT8_S596_E1-50,L4 IT,0.8377211093902588,L4 IT_4,0.9859802722930908
SM-J39UG_S203_E1-50,L4 IT,1.0,L4 IT_4,0.9999914169311525
SM-J39UG_S204_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9979261159896852
SM-J39UG_S205_E1-50,L4 IT,1.0,L4 IT_2,0.9999961853027344
SM-J39UG_S206_E1-50,L5 IT,0.9050590991973876,L5 IT_7,0.99989914894104
SM-GE4XY_S001_E1-50,L2/3 IT,0.9592424631118774,L2/3 IT_1,1.0
SM-GE4XY_S002_E1-50,L4 IT,0.9958789348602296,L4 IT_4,0.9989846348762512
AB-S40310_S197_E1-50,L4 IT,0.9997404217720032,L4 IT_2,0.9999984502792358
AB-S40310_S198_E1-50,L4 IT,0.7985625267028809,L4 IT_2,0.999466836452484
SM-J39U7_S289_E1-50,Lamp5,0.8623992204666138,Lamp5_1,0.8387400507926941
SM-J39U7_S290_E1-50,Sncg,0.9999737739562988,Sncg_8,0.9902666211128236
SM-J39U7_S291_E1-50,Pax6,0.9973968267440796,Pax6_1,0.8810334801673889
SM-J39U7_S292_E1-50,Pax6,0.9437814354896544,Pax6_1,0.8887197375297546
SM-J39U7_S293_E1-50,Vip,0.9999990463256836,Vip_9,0.6516479253768921
SM-J39U7_S294_E1-50,L4 IT,0.9590634703636168,L4 IT_2,0.9999970197677612
SM-J39U7_S295_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9999984502792358
AB-S40305_S695_E1-50,L2/3 IT,0.999988317489624,L2/3 IT_3,0.7829996943473816
AB-S40305_S696_E1-50,Lamp5,0.9999997615814208,Lamp5_5,0.9927685260772704
AB-S40305_S697_E1-50,L2/3 IT,0.901680052280426,L2/3 IT_5,0.962058126926422
SM-GE4VK_S066_E1-50,L2/3 IT,0.965829849243164,L2/3 IT_1,0.9999604225158693
SM-GE4VK_S067_E1-50,L4 IT,0.9999597072601318,L4 IT_2,0.8360707759857178
SM-GE4XY_S030_E1-50,L4 IT,1.0,L4 IT_2,0.9507745504379272
SM-GE4XY_S031_E1-50,L6 IT,0.9999221563339232,L6 IT_2,0.9999111890792848
SM-GE4XY_S032_E1-50,L4 IT,1.0,L4 IT_2,0.9996802806854248
SM-GE4XY_S045_E1-50,L5 ET,0.6104252934455872,L5 ET_2,0.965196430683136
SM-GE4XY_S046_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.9999892711639404
SM-GE4XY_S087_E1-50,L4 IT,0.5412337779998779,L4 IT_1,0.6876187324523926
