specimen_id,dandi_path,dandiset
907584932,sub-907501068/sub-907501068_ses-907584826_icephys.nwb,000636
907585117,sub-907501068/sub-907501068_ses-907584983_icephys.nwb,000636
907597822,sub-907501068/sub-907501068_ses-907597657_icephys.nwb,000636
910298914,sub-907501068/sub-907501068_ses-910298720_icephys.nwb,000636
910319720,sub-907501068/sub-907501068_ses-910319653_icephys.nwb,000636
910335511,sub-907501068/sub-907501068_ses-910335384_icephys.nwb,000636
910352585,sub-907501068/sub-907501068_ses-910352435_icephys.nwb,000636
910352713,sub-907501068/sub-907501068_ses-910352638_icephys.nwb,000636
910408293,sub-907501068/sub-907501068_ses-910408142_icephys.nwb,000636
910434386,sub-907501068/sub-907501068_ses-910434305_icephys.nwb,000636
